DateTime,temperature,pressure,flow_rate,vibration_level,valve_position,motor_speed,chemical_concentration
2025-02-01 00:53:00,77.05337214090441,2.835136578669819,123.01392725542011,0.0203919318551593,85.9505379019979,1491.311142030401,181.9748866588388
2025-02-01 00:54:00,100.60423730390744,3.740336151976576,173.65658454937028,0.0235157683375218,119.89528769866952,2302.424769438896,252.5082430242434
2025-02-01 00:55:00,70.41395877867231,3.0209039552888086,133.65884610421725,0.0226994993950934,79.8683052614775,1425.096656433352,176.36739270345967
2025-02-01 00:56:00,67.77840614187052,2.4343352536953,120.92093832536216,0.0233697265456773,78.32399229583747,1601.2363512301597,169.5524945662217
2025-02-01 00:57:00,67.6330051517893,2.344959387262365,115.79901455273227,0.0117013859934313,79.76488068931198,1532.3616865169097,188.790308117815
2025-02-01 00:58:00,75.8213518046906,2.673329843820761,124.37495217110538,0.0211146610028088,84.37396959393699,1413.827380760061,140.65635132204648
2025-02-01 00:59:00,77.80794495407294,2.446003810021348,120.41009553847184,0.0209742284701011,83.73568614639281,1345.8589409343565,175.29327835529233
2025-02-01 01:00:00,75.49550529992055,2.5483121308176853,133.30260018527235,0.0209610285814257,86.54685189561856,1578.830653105093,204.99734928700784
2025-02-01 01:01:00,70.5560200771821,2.5715131683217085,100.79293602105356,-0.0018359846447611,78.96536074267121,1703.739688857808,206.3651844707701
2025-02-01 01:02:00,78.84148794115889,2.6362487544353232,125.42809227288764,0.014479420510542,78.19673013228322,1642.6077816634152,185.7689578314388
2025-02-01 01:03:00,74.16931464509551,2.422236866759562,121.8124606312904,0.025084465845794,82.85340115370738,1318.2823462004517,208.0793583115632
2025-02-01 01:04:00,72.09810236915047,2.6118085212809383,114.56373300161322,0.0195704064999716,83.92107533532464,1557.6926454873303,152.5803090901512
2025-02-01 01:05:00,89.53876814691291,2.61507149702926,139.60279049344794,0.0316540865878773,74.32703509294046,1551.4779002623625,190.8390269716495
2025-02-01 01:06:00,66.63761563111346,2.4934910716930405,110.14128324928195,0.0180456902448207,74.1207759260497,1474.806749595967,174.53397015372755
2025-02-01 01:07:00,73.17665330515892,2.153079883968331,120.0124763088312,0.0135357590096797,86.12266112513372,1442.4046519979497,183.4011156795549
2025-02-01 01:08:00,74.06386796479441,2.3450175071865185,139.49046143799586,0.0087249800997596,79.26948717077151,1468.946084270715,202.2011350027941
2025-02-01 01:09:00,69.3774842706797,2.5570326633392853,122.27545293050665,0.0022365694868903,85.87902708685989,1656.5121845550125,178.04796052397637
2025-02-01 01:10:00,76.23939210112364,2.378141385415705,114.54272944276234,0.0099413199677615,73.87409089052856,1369.2907231811043,178.36629546784562
2025-02-01 01:11:00,75.09234874497693,2.574738681378829,121.85436466461792,0.0283806498042014,86.8008141049408,1541.4400308626552,134.76477217842165
2025-02-01 01:12:00,73.321319663598,2.6669054317749024,108.0720957139682,0.01289939300002,78.83991610158145,1420.3124202276804,215.31081390523605
2025-02-01 01:13:00,72.4440871763485,2.572875471524408,105.03210656843252,0.0209971101542102,72.94450522622472,1426.785949489212,198.83696754968344
2025-02-01 01:14:00,134.66740307194482,3.9437622425121295,132.58690652129047,0.0327484125870512,111.96463551689791,2329.6515470194413,254.64116263661217
2025-02-01 01:15:00,55.03103186510606,2.6027415374513048,123.9992186523174,0.0297077117377125,82.58312577308934,1565.6973479972196,174.0782513219339
2025-02-01 01:16:00,77.15938642083604,2.091783334173761,121.3957651542463,0.0103356504904146,68.71878982138868,1421.9974233176297,230.0687199299007
2025-02-01 01:17:00,79.92117659198934,2.5053311778228773,124.32327792769576,0.0069402454197164,80.10343872264062,1606.640696405807,189.91470318878336
2025-02-01 01:18:00,79.38859444407468,2.4284402268781395,128.42137628608202,0.0130314663954666,79.47313382387632,1425.0398548511305,152.04226491883583
2025-02-01 01:19:00,84.548082491697,2.289531082354313,114.74572932515302,0.0140901633893967,77.63479800158774,1617.1215300623126,168.4589173406561
2025-02-01 01:20:00,83.7263296984745,2.2578463410328617,130.81172075691055,0.0092512206902725,73.99008766124074,1422.9245757065223,194.8547604507865
2025-02-01 01:21:00,76.73881671693528,2.4530172765338265,116.0617139509977,0.0256001068734359,76.06930173405567,1526.6709005590385,224.30165679896885
2025-02-01 01:22:00,74.92077422720982,2.195980867291059,122.97802986527202,0.0238766115067606,87.95271381032599,1442.4549932197233,182.1376042026394
2025-02-01 01:23:00,103.68535217473712,3.296039347507401,182.3634159920889,0.0432051097791789,117.45389888840634,1707.0718831030858,227.90512077739672
2025-02-01 01:24:00,70.88123720376903,2.5102178758475806,110.1546083171332,0.006446721942618,77.24939838616478,1411.1146027824411,183.34672644995604
2025-02-01 01:25:00,65.62120592464301,2.7947766346076905,145.4297670059423,0.0305770958311644,70.06531919874033,1570.0223268565123,199.6350202496132
2025-02-01 01:26:00,80.15895645451863,2.69172963427792,117.73763585805602,0.0295694864781192,74.79439655450858,1370.3286849874655,195.40565856219524
2025-02-01 01:27:00,76.68181911364208,2.5781957354184586,103.3284620348818,0.0238626734748046,82.0704944756045,1553.562653695012,188.99842466564957
2025-02-01 01:28:00,78.95413666994556,2.582702244577227,112.64380099030132,0.0215393735242599,80.53261654603557,1456.9909920009295,180.4767717033965
2025-02-01 01:29:00,75.31949362663312,2.4765561222693866,113.4459662619771,0.0405268754252285,88.497208654004,1425.6603418175505,166.41391670980073
2025-02-01 01:30:00,77.15384022182442,2.1309619019355117,120.3649392114645,0.0207868821203649,75.63152050239071,1420.2680846185954,164.16199629279996
2025-02-01 01:31:00,69.83338491246886,2.408070915203892,114.96489876530562,0.0079128651825052,84.09661422060447,1691.9672928138602,170.98934205881434
2025-02-01 01:32:00,66.5157333285746,2.3004454328580914,124.88395832315383,0.0228557251411468,85.49120462829046,1593.8458168263955,166.89941182418534
2025-02-01 01:33:00,117.56445231000552,3.6204891724416495,191.45559228659704,0.063639896896313,114.07175367959996,2594.296047755221,267.75042221791296
2025-02-01 01:34:00,72.15537538064763,2.48339521246358,134.9051202001632,0.0142726601285921,81.30707154677685,1439.25551820993,214.05782212192707
2025-02-01 01:35:00,82.83049228653493,2.366685551728623,123.39976301550104,0.0207691453028537,73.49882149060758,1392.0512306722424,168.38610501514788
2025-02-01 01:36:00,77.03353092742994,2.314260727902246,118.97070362845751,0.0287640680044649,78.77081645680862,1698.546040556956,179.99264721784783
2025-02-01 01:37:00,73.48503491904427,2.174414397087611,129.0011129921587,0.0280096536592292,79.191308533775,1412.924291287172,160.68715488471614
2025-02-01 01:38:00,71.68955809900251,2.488317567256764,131.8289122158364,0.0149208627978784,76.98349355396307,1549.0877439302683,148.30108729779704
2025-02-01 01:39:00,76.00853038927829,2.659540093751895,114.02379626420878,0.0115086356268529,82.12393095817116,1373.0172523862216,185.61411198800428
